,0,1,2,3,4
33,1608595503000.0,29.0,0.0,-7.579999923706055,19.489999771118164
34,1608595503000.0,28.0,0.0,-7.579999923706055,19.489999771118164
35,1608595503000.0,27.0,0.0,-7.579999923706055,19.489999771118164
36,1608595503000.0,26.0,0.0,-7.579999923706055,19.489999771118164
37,1608595503000.0,25.0,0.0,-7.579999923706055,19.489999771118164
38,1608595503000.0,24.0,0.0,-7.579999923706055,19.489999771118164
39,1608595503000.0,23.0,0.0,-7.579999923706055,19.489999771118164
40,1608595503000.0,22.0,0.0,-7.579999923706055,19.489999771118164
41,1608595503000.0,21.0,0.0,-7.579999923706055,19.489999771118164
42,1608595503000.0,20.0,0.0,-7.579999923706055,19.489999771118164
43,1608595503000.0,19.0,0.0,-7.579999923706055,19.489999771118164
44,1608595503000.0,18.0,0.0,-7.579999923706055,19.489999771118164
45,1608595503000.0,17.0,0.0,-7.579999923706055,19.489999771118164
46,1608595503000.0,16.0,0.0,-7.579999923706055,19.489999771118164
47,1608595503000.0,15.0,0.0,-7.579999923706055,19.489999771118164
48,1608595503000.0,14.0,0.0,-7.579999923706055,19.489999771118164
49,1608595503000.0,13.0,0.0,-7.579999923706055,19.489999771118164
50,1608595503000.0,12.0,0.0,-7.579999923706055,19.489999771118164
51,1608595503000.0,11.0,0.0,-7.579999923706055,19.489999771118164
52,1608595503000.0,10.0,0.0,-7.579999923706055,19.489999771118164
53,1608595503000.0,9.0,0.0,-7.579999923706055,19.489999771118164
54,1608595503000.0,8.0,0.0,-7.579999923706055,19.489999771118164
55,1608595503000.0,7.0,0.0,-7.579999923706055,19.489999771118164
56,1608595503000.0,6.0,0.0,-7.579999923706055,19.489999771118164
57,1608595503000.0,5.0,0.0,-7.579999923706055,19.489999771118164
58,1608595503000.0,4.0,0.0,-7.579999923706055,19.489999771118164
59,1608595503000.0,3.0,0.0,-7.579999923706055,19.489999771118164
60,1608595503000.0,2.0,0.0,-7.579999923706055,19.489999771118164
61,1608595503000.0,1.0,0.0,-7.579999923706055,19.489999771118164
62,1608595801000.0,31.0,0.0,-7.579999923706055,19.489999771118164
63,1608595801000.0,30.0,0.0,-7.579999923706055,19.489999771118164
64,1608595801000.0,29.0,0.0,-7.579999923706055,19.489999771118164
65,1608595801000.0,28.0,0.0,-7.579999923706055,19.489999771118164
66,1608595801000.0,27.0,0.0,-7.579999923706055,19.489999771118164
67,1608595801000.0,26.0,0.0,-7.579999923706055,19.489999771118164
68,1608595801000.0,25.0,0.0,-7.579999923706055,19.489999771118164
69,1608595801000.0,24.0,0.0,-7.579999923706055,19.489999771118164
70,1608595801000.0,23.0,0.0,-7.579999923706055,19.489999771118164
71,1608595801000.0,22.0,0.0,-7.579999923706055,19.489999771118164
72,1608595801000.0,21.0,0.0,-7.579999923706055,19.489999771118164
73,1608595801000.0,20.0,0.0,-7.579999923706055,19.489999771118164
74,1608595801000.0,19.0,0.0,-7.579999923706055,19.489999771118164
75,1608595801000.0,18.0,0.0,-7.579999923706055,19.489999771118164
76,1608595801000.0,17.0,0.0,-7.579999923706055,19.489999771118164
77,1608595801000.0,16.0,0.0,-7.579999923706055,19.489999771118164
78,1608595801000.0,15.0,0.0,-7.579999923706055,19.489999771118164
79,1608595801000.0,14.0,0.0,-7.579999923706055,19.489999771118164
80,1608595801000.0,13.0,0.0,-7.579999923706055,19.489999771118164
81,1608595801000.0,12.0,0.0,-7.579999923706055,19.489999771118164
82,1608595801000.0,11.0,0.0,-7.579999923706055,19.489999771118164
83,1608595801000.0,10.0,0.0,-7.579999923706055,19.489999771118164
84,1608595801000.0,9.0,0.0,-7.579999923706055,19.489999771118164
85,1608595801000.0,8.0,0.0,-7.579999923706055,19.489999771118164
86,1608595801000.0,7.0,0.0,-7.579999923706055,19.489999771118164
87,1608595801000.0,6.0,0.0,-7.579999923706055,19.489999771118164
88,1608595801000.0,5.0,0.0,-7.579999923706055,19.489999771118164
89,1608595801000.0,4.0,0.0,-7.579999923706055,19.489999771118164
90,1608595801000.0,3.0,0.0,-7.579999923706055,19.489999771118164
91,1608595801000.0,2.0,0.0,-7.579999923706055,19.489999771118164
92,1608595801000.0,1.0,0.0,-7.579999923706055,19.489999771118164
93,1608596100000.0,31.0,0.0,-7.579999923706055,19.489999771118164
94,1608596100000.0,30.0,0.0,-7.579999923706055,19.489999771118164
95,1608596100000.0,29.0,0.0,-7.579999923706055,19.489999771118164
96,1608596100000.0,28.0,0.0,-7.579999923706055,19.489999771118164
97,1608596100000.0,27.0,0.0,-7.579999923706055,19.489999771118164
98,1608596100000.0,26.0,0.0,-7.579999923706055,19.489999771118164
99,1608596100000.0,25.0,0.0,-7.579999923706055,19.489999771118164
100,1608596100000.0,24.0,0.0,-7.579999923706055,19.489999771118164
101,1608596100000.0,23.0,0.0,-7.579999923706055,19.489999771118164
102,1608596100000.0,22.0,0.0,-7.579999923706055,19.489999771118164
103,1608596100000.0,21.0,0.0,-7.579999923706055,19.489999771118164
104,1608596100000.0,20.0,0.0,-7.579999923706055,19.489999771118164
105,1608596100000.0,19.0,0.0,-7.579999923706055,19.489999771118164
106,1608596100000.0,18.0,0.0,-7.579999923706055,19.489999771118164
107,1608596100000.0,17.0,0.0,-7.579999923706055,19.489999771118164
108,1608596100000.0,16.0,0.0,-7.579999923706055,19.489999771118164
109,1608596100000.0,15.0,0.0,-7.579999923706055,19.489999771118164
110,1608596100000.0,14.0,0.0,-7.579999923706055,19.489999771118164
111,1608596100000.0,13.0,0.0,-7.579999923706055,19.489999771118164
112,1608596100000.0,12.0,0.0,-7.579999923706055,19.489999771118164
113,1608596100000.0,11.0,0.0,-7.579999923706055,19.489999771118164
114,1608596100000.0,10.0,0.0,-7.579999923706055,19.489999771118164
115,1608596100000.0,9.0,0.0,-7.579999923706055,19.489999771118164
116,1608596100000.0,8.0,0.0,-7.579999923706055,19.489999771118164
117,1608596100000.0,7.0,0.0,-7.579999923706055,19.489999771118164
118,1608596100000.0,6.0,0.0,-7.579999923706055,19.489999771118164
119,1608596100000.0,5.0,0.0,-7.579999923706055,19.489999771118164
120,1608596100000.0,4.0,0.0,-7.579999923706055,19.489999771118164
121,1608596100000.0,3.0,0.0,-7.579999923706055,19.489999771118164
122,1608596100000.0,2.0,0.0,-7.579999923706055,19.489999771118164
123,1608596100000.0,1.0,0.0,-7.579999923706055,19.489999771118164
124,1608596399000.0,31.0,0.0,-7.579999923706055,19.489999771118164
125,1608596399000.0,30.0,0.0,-7.579999923706055,19.489999771118164
126,1608596399000.0,29.0,0.0,-7.579999923706055,19.489999771118164
127,1608596399000.0,28.0,0.0,-7.579999923706055,19.489999771118164
128,1608596399000.0,27.0,0.0,-7.579999923706055,19.489999771118164
129,1608596399000.0,26.0,0.0,-7.579999923706055,19.489999771118164
130,1608596399000.0,25.0,0.0,-7.579999923706055,19.489999771118164
131,1608596399000.0,24.0,0.0,-7.579999923706055,19.489999771118164
132,1608596399000.0,23.0,0.0,-7.579999923706055,19.489999771118164
133,1608596399000.0,22.0,0.0,-7.579999923706055,19.489999771118164
134,1608596399000.0,21.0,0.0,-7.579999923706055,19.489999771118164
135,1608596399000.0,20.0,0.0,-7.579999923706055,19.489999771118164
136,1608596399000.0,19.0,0.0,-7.579999923706055,19.489999771118164
137,1608596399000.0,18.0,0.0,-7.579999923706055,19.489999771118164
138,1608596399000.0,17.0,0.0,-7.579999923706055,19.489999771118164
139,1608596399000.0,16.0,0.0,-7.579999923706055,19.489999771118164
140,1608596399000.0,15.0,0.0,-7.579999923706055,19.489999771118164
141,1608596399000.0,14.0,0.0,-7.579999923706055,19.489999771118164
142,1608596399000.0,13.0,0.0,-7.579999923706055,19.489999771118164
143,1608596399000.0,12.0,0.0,-7.579999923706055,19.489999771118164
144,1608596399000.0,11.0,0.0,-7.579999923706055,19.489999771118164
145,1608596399000.0,10.0,0.0,-7.579999923706055,19.489999771118164
146,1608596399000.0,9.0,0.0,-7.579999923706055,19.489999771118164
147,1608596399000.0,8.0,0.0,-7.579999923706055,19.489999771118164
148,1608596399000.0,7.0,0.0,-7.579999923706055,19.489999771118164
149,1608596399000.0,6.0,0.0,-7.579999923706055,19.489999771118164
150,1608596399000.0,5.0,0.0,-7.579999923706055,19.489999771118164
151,1608596399000.0,4.0,0.0,-7.579999923706055,19.489999771118164
152,1608596399000.0,3.0,0.0,-7.579999923706055,19.489999771118164
153,1608596399000.0,2.0,0.0,-7.579999923706055,19.489999771118164
154,1608596399000.0,1.0,0.0,-7.579999923706055,19.489999771118164
155,1608596699000.0,31.0,0.0,-7.579999923706055,19.489999771118164
156,1608596699000.0,30.0,0.0,-7.579999923706055,19.489999771118164
157,1608596699000.0,29.0,0.0,-7.579999923706055,19.489999771118164
158,1608596699000.0,28.0,0.0,-7.579999923706055,19.489999771118164
159,1608596699000.0,27.0,0.0,-7.579999923706055,19.489999771118164
160,1608596699000.0,26.0,0.0,-7.579999923706055,19.489999771118164
161,1608596699000.0,25.0,0.0,-7.579999923706055,19.489999771118164
162,1608596699000.0,24.0,0.0,-7.579999923706055,19.489999771118164
163,1608596699000.0,23.0,0.0,-7.579999923706055,19.489999771118164
164,1608596699000.0,22.0,0.0,-7.579999923706055,19.489999771118164
165,1608596699000.0,21.0,0.0,-7.579999923706055,19.489999771118164
166,1608596699000.0,20.0,0.0,-7.579999923706055,19.489999771118164
167,1608596699000.0,19.0,0.0,-7.579999923706055,19.489999771118164
168,1608596699000.0,18.0,0.0,-7.579999923706055,19.489999771118164
169,1608596699000.0,17.0,0.0,-7.579999923706055,19.489999771118164
170,1608596699000.0,16.0,0.0,-7.579999923706055,19.489999771118164
171,1608596699000.0,15.0,0.0,-7.579999923706055,19.489999771118164
172,1608596699000.0,14.0,0.0,-7.579999923706055,19.489999771118164
173,1608596699000.0,13.0,0.0,-7.579999923706055,19.489999771118164
174,1608596699000.0,12.0,0.0,-7.579999923706055,19.489999771118164
175,1608596699000.0,11.0,0.0,-7.579999923706055,19.489999771118164
176,1608596699000.0,10.0,0.0,-7.579999923706055,19.489999771118164
177,1608596699000.0,9.0,0.0,-7.579999923706055,19.489999771118164
178,1608596699000.0,8.0,0.0,-7.579999923706055,19.489999771118164
179,1608596699000.0,7.0,0.0,-7.579999923706055,19.489999771118164
180,1608596699000.0,6.0,0.0,0.0,0.0
181,1608596699000.0,5.0,0.0,0.0,0.0
182,1608596699000.0,4.0,0.0,0.0,0.0
183,1608596699000.0,3.0,0.0,0.0,0.0
184,1608596699000.0,2.0,0.0,0.0,0.0
185,1608596699000.0,1.0,0.0,0.0,0.0
186,1608597000000.0,31.0,0.0,0.0,0.0
187,1608597000000.0,30.0,0.0,0.0,0.0
188,1608597000000.0,29.0,0.0,0.0,0.0
189,1608597000000.0,28.0,0.0,0.0,0.0
190,1608597000000.0,27.0,0.0,0.0,0.0
191,1608597000000.0,26.0,0.0,0.0,0.0
192,1608597000000.0,25.0,0.0,0.0,0.0
193,1608597000000.0,24.0,0.0,0.0,0.0
194,1608597000000.0,23.0,0.0,0.0,0.0
195,1608597000000.0,22.0,0.0,0.0,0.0
196,1608597000000.0,21.0,0.0,0.0,0.0
197,1608597000000.0,20.0,0.0,0.0,0.0
198,1608597000000.0,19.0,0.0,0.0,0.0
199,1608597000000.0,18.0,0.0,0.0,0.0
200,1608597000000.0,17.0,0.0,0.0,0.0
201,1608597000000.0,16.0,0.0,0.0,0.0
202,1608597000000.0,15.0,0.0,0.0,0.0
203,1608597000000.0,14.0,0.0,0.0,0.0
204,1608597000000.0,13.0,0.0,0.0,0.0
205,1608597000000.0,12.0,0.0,0.0,0.0
206,1608597000000.0,11.0,0.0,0.0,0.0
207,1608597000000.0,10.0,0.0,0.0,0.0
208,1608597000000.0,9.0,0.0,0.0,0.0
209,1608597000000.0,8.0,0.0,0.0,0.0
210,1608597000000.0,7.0,0.0,0.0,0.0
211,1608597000000.0,6.0,0.0,0.0,0.0
212,1608597000000.0,5.0,0.0,0.0,0.0
213,1608597000000.0,4.0,0.0,0.0,0.0
214,1608597000000.0,3.0,0.0,0.0,0.0
215,1608597000000.0,2.0,0.0,0.0,0.0
216,1608597000000.0,1.0,0.0,0.0,0.0
217,1608597299000.0,31.0,0.0,0.0,0.0
218,1608597299000.0,30.0,0.0,0.0,0.0
219,1608597299000.0,29.0,0.0,0.0,0.0
220,1608597299000.0,28.0,0.0,0.0,0.0
221,1608597299000.0,27.0,0.0,0.0,0.0
222,1608597299000.0,26.0,0.0,0.0,0.0
223,1608597299000.0,25.0,0.0,0.0,0.0
224,1608597299000.0,24.0,0.0,0.0,0.0
225,1608597299000.0,23.0,0.0,0.0,0.0
226,1608597299000.0,22.0,0.0,0.0,0.0
227,1608597299000.0,21.0,0.0,0.0,0.0
228,1608597299000.0,20.0,0.0,0.0,0.0
229,1608597299000.0,19.0,0.0,0.0,0.0
230,1608597299000.0,18.0,0.0,0.0,0.0
231,1608597299000.0,17.0,0.0,0.0,0.0
232,1608597299000.0,16.0,0.0,0.0,0.0
233,1608597299000.0,15.0,0.0,0.0,0.0
234,1608597299000.0,14.0,0.0,0.0,0.0
235,1608597299000.0,13.0,0.0,0.0,0.0
236,1608597299000.0,12.0,0.0,0.0,0.0
237,1608597299000.0,11.0,0.0,0.0,0.0
238,1608597299000.0,10.0,0.0,0.0,0.0
239,1608597299000.0,9.0,0.0,0.0,0.0
240,1608597299000.0,8.0,0.0,0.0,0.0
241,1608597299000.0,7.0,0.0,0.0,0.0
242,1608597299000.0,6.0,0.0,0.0,0.0
243,1608597299000.0,5.0,0.0,0.0,0.0
244,1608597299000.0,4.0,0.0,0.0,0.0
245,1608597299000.0,3.0,0.0,0.0,0.0
246,1608597299000.0,2.0,0.0,0.0,0.0
247,1608597299000.0,1.0,0.0,0.0,0.0
248,1608597600000.0,31.0,0.0,0.0,0.0
249,1608597600000.0,30.0,0.0,0.0,0.0
250,1608597600000.0,29.0,0.0,0.0,0.0
251,1608597600000.0,28.0,0.0,0.0,0.0
252,1608597600000.0,27.0,0.0,0.0,0.0
253,1608597600000.0,26.0,0.0,0.0,0.0
254,1608597600000.0,25.0,0.0,0.0,0.0
255,1608597600000.0,24.0,0.0,0.0,0.0
256,1608597600000.0,23.0,0.0,0.0,0.0
257,1608597600000.0,22.0,0.0,0.0,0.0
258,1608597600000.0,21.0,0.0,0.0,0.0
259,1608597600000.0,20.0,0.0,0.0,0.0
260,1608597600000.0,19.0,0.0,0.0,0.0
261,1608597600000.0,18.0,0.0,0.0,0.0
262,1608597600000.0,17.0,0.0,0.0,0.0
263,1608597600000.0,16.0,0.0,0.0,0.0
264,1608597600000.0,15.0,0.0,0.0,0.0
265,1608597600000.0,14.0,0.0,0.0,0.0
266,1608597600000.0,13.0,0.0,0.0,0.0
267,1608597600000.0,12.0,0.0,0.0,0.0
268,1608597600000.0,11.0,0.0,0.0,0.0
269,1608597600000.0,10.0,0.0,0.0,0.0
270,1608597600000.0,9.0,0.0,0.0,0.0
271,1608597600000.0,8.0,0.0,0.0,0.0
272,1608597600000.0,7.0,0.0,0.0,0.0
273,1608597600000.0,6.0,0.0,0.0,0.0
274,1608597600000.0,5.0,0.0,0.0,0.0
275,1608597600000.0,4.0,0.0,0.0,0.0
276,1608597600000.0,3.0,0.0,0.0,0.0
277,1608597600000.0,2.0,0.0,0.0,0.0
278,1608597600000.0,1.0,0.0,0.0,0.0
279,1608597900000.0,31.0,0.0,0.0,0.0
280,1608597900000.0,30.0,0.0,0.0,0.0
281,1608597900000.0,29.0,0.0,0.0,0.0
282,1608597900000.0,28.0,0.0,0.0,0.0
283,1608597900000.0,27.0,0.0,0.0,0.0
284,1608597900000.0,26.0,0.0,0.0,0.0
285,1608597900000.0,25.0,0.0,0.0,0.0
286,1608597900000.0,24.0,0.0,0.0,0.0
287,1608597900000.0,23.0,0.0,0.0,0.0
288,1608597900000.0,22.0,0.0,0.0,0.0
289,1608597900000.0,21.0,0.0,0.0,0.0
290,1608597900000.0,20.0,0.0,0.0,0.0
291,1608597900000.0,19.0,0.0,0.0,0.0
292,1608597900000.0,18.0,0.0,0.0,0.0
293,1608597900000.0,17.0,0.0,0.0,0.0
294,1608597900000.0,16.0,0.0,0.0,0.0
295,1608597900000.0,15.0,0.0,0.0,0.0
296,1608597900000.0,14.0,0.0,0.0,0.0
297,1608597900000.0,13.0,0.0,0.0,0.0
298,1608597900000.0,12.0,0.0,0.0,0.0
299,1608597900000.0,11.0,0.0,0.0,0.0
300,1608597900000.0,10.0,0.0,0.0,0.0
301,1608597900000.0,9.0,0.0,0.0,0.0
302,1608597900000.0,8.0,0.0,0.0,0.0
303,1608597900000.0,7.0,0.0,0.0,0.0
304,1608597900000.0,6.0,0.0,0.0,0.0
305,1608597900000.0,5.0,0.0,0.0,0.0
306,1608597900000.0,4.0,0.0,0.0,0.0
307,1608597900000.0,3.0,0.0,0.0,0.0
308,1608597900000.0,2.0,0.0,0.0,0.0
309,1608597900000.0,1.0,0.0,0.0,0.0
310,1608598199000.0,31.0,0.0,0.0,0.0
311,1608598199000.0,30.0,0.0,0.0,0.0
312,1608598199000.0,29.0,0.0,0.0,0.0
313,1608598199000.0,28.0,0.0,0.0,0.0
314,1608598199000.0,27.0,0.0,0.0,0.0
315,1608598199000.0,26.0,0.0,0.0,0.0
316,1608598199000.0,25.0,0.0,0.0,0.0
317,1608598199000.0,24.0,0.0,0.0,0.0
318,1608598199000.0,23.0,0.0,0.0,0.0
319,1608598199000.0,22.0,0.0,0.0,0.0
320,1608598199000.0,21.0,0.0,0.0,0.0
321,1608598199000.0,20.0,0.0,0.0,0.0
322,1608598199000.0,19.0,0.0,0.0,0.0
323,1608598199000.0,18.0,0.0,0.0,0.0
324,1608598199000.0,17.0,0.0,0.0,0.0
325,1608598199000.0,16.0,0.0,0.0,0.0
326,1608598199000.0,15.0,0.0,0.0,0.0
327,1608598199000.0,14.0,0.0,0.0,0.0
328,1608598199000.0,13.0,0.0,0.0,0.0
329,1608598199000.0,12.0,0.0,0.0,0.0
330,1608598199000.0,11.0,0.0,0.0,0.0
331,1608598199000.0,10.0,0.0,0.0,0.0
332,1608598199000.0,9.0,0.0,0.0,0.0
333,1608598199000.0,8.0,0.0,0.0,0.0
334,1608598199000.0,7.0,0.0,0.0,0.0
335,1608598199000.0,6.0,0.0,0.0,0.0
336,1608598199000.0,5.0,0.0,0.0,0.0
337,1608598199000.0,4.0,0.0,0.0,0.0
338,1608598199000.0,3.0,0.0,0.0,0.0
339,1608598199000.0,2.0,0.0,0.0,0.0
340,1608598199000.0,1.0,0.0,0.0,0.0
341,1608598500000.0,31.0,0.0,0.0,0.0
342,1608598500000.0,30.0,0.0,0.0,0.0
343,1608598500000.0,29.0,0.0,0.0,0.0
344,1608598500000.0,28.0,0.0,0.0,0.0
345,1608598500000.0,27.0,0.0,0.0,0.0
346,1608598500000.0,26.0,0.0,0.0,0.0
347,1608598500000.0,25.0,0.0,0.0,0.0
348,1608598500000.0,24.0,0.0,0.0,0.0
349,1608598500000.0,23.0,0.0,0.0,0.0
350,1608598500000.0,22.0,0.0,0.0,0.0
351,1608598500000.0,21.0,0.0,0.0,0.0
352,1608598500000.0,20.0,0.0,0.0,0.0
353,1608598500000.0,19.0,0.0,0.0,0.0
354,1608598500000.0,18.0,0.0,0.0,0.0
355,1608598500000.0,17.0,0.0,0.0,0.0
356,1608598500000.0,16.0,0.0,0.0,0.0
357,1608598500000.0,15.0,0.0,0.0,0.0
358,1608598500000.0,14.0,0.0,0.0,0.0
359,1608598500000.0,13.0,0.0,0.0,0.0
360,1608598500000.0,12.0,0.0,0.0,0.0
361,1608598500000.0,11.0,0.0,0.0,0.0
362,1608598500000.0,10.0,0.0,0.0,0.0
363,1608598500000.0,9.0,0.0,0.0,0.0
364,1608598500000.0,8.0,0.0,0.0,0.0
365,1608598500000.0,7.0,0.0,0.0,0.0
366,1608598500000.0,6.0,0.0,0.0,0.0
367,1608598500000.0,5.0,0.0,0.0,0.0
368,1608598500000.0,4.0,0.0,0.0,0.0
369,1608598500000.0,3.0,0.0,0.0,0.0
370,1608598500000.0,2.0,0.0,0.0,0.0
371,1608598500000.0,1.0,0.0,0.0,0.0
372,1608598798000.0,31.0,0.0,0.0,0.0
373,1608598798000.0,30.0,0.0,0.0,0.0
374,1608598798000.0,29.0,0.0,0.0,0.0
375,1608598798000.0,28.0,0.0,0.0,0.0
376,1608598798000.0,27.0,0.0,0.0,0.0
377,1608598798000.0,26.0,0.0,0.0,0.0
378,1608598798000.0,25.0,0.0,0.0,0.0
379,1608598798000.0,24.0,0.0,0.0,0.0
380,1608598798000.0,23.0,0.0,0.0,0.0
381,1608598798000.0,22.0,0.0,0.0,0.0
382,1608598798000.0,21.0,0.0,0.0,0.0
383,1608598798000.0,20.0,0.0,0.0,0.0
384,1608598798000.0,19.0,0.0,0.0,0.0
385,1608598798000.0,18.0,0.0,0.0,0.0
386,1608598798000.0,17.0,0.0,0.0,0.0
387,1608598798000.0,16.0,0.0,0.0,0.0
388,1608598798000.0,15.0,0.0,0.0,0.0
389,1608598798000.0,14.0,0.0,0.0,0.0
390,1608598798000.0,13.0,0.0,0.0,0.0
391,1608598798000.0,12.0,0.0,0.0,0.0
392,1608598798000.0,11.0,0.0,0.0,0.0
393,1608598798000.0,10.0,0.0,0.0,0.0
394,1608598798000.0,9.0,0.0,0.0,0.0
395,1608598798000.0,8.0,0.0,0.0,0.0
396,1608598798000.0,7.0,0.0,0.0,0.0
397,1608598798000.0,6.0,0.0,0.0,0.0
398,1608598798000.0,5.0,0.0,0.0,0.0
399,1608598798000.0,4.0,0.0,0.0,0.0
400,1608598798000.0,3.0,0.0,0.0,0.0
401,1608598798000.0,2.0,0.0,0.0,0.0
402,1608598798000.0,1.0,0.0,0.0,0.0
403,1608599096000.0,31.0,0.0,0.0,0.0
404,1608599096000.0,30.0,0.0,0.0,0.0
405,1608599096000.0,29.0,0.0,0.0,0.0
406,1608599096000.0,28.0,0.0,0.0,0.0
407,1608599096000.0,27.0,0.0,0.0,0.0
408,1608599096000.0,26.0,0.0,0.0,0.0
409,1608599096000.0,25.0,0.0,0.0,0.0
410,1608599096000.0,24.0,0.0,0.0,0.0
411,1608599096000.0,23.0,0.0,0.0,0.0
412,1608599096000.0,22.0,0.0,0.0,0.0
413,1608599096000.0,21.0,0.0,0.0,0.0
414,1608599096000.0,20.0,0.0,0.0,0.0
415,1608599096000.0,19.0,0.0,0.0,0.0
416,1608599096000.0,18.0,0.0,0.0,0.0
417,1608599096000.0,17.0,0.0,0.0,0.0
418,1608599096000.0,16.0,0.0,0.0,0.0
419,1608599096000.0,15.0,0.0,0.0,0.0
420,1608599096000.0,14.0,0.0,0.0,0.0
421,1608599096000.0,13.0,0.0,0.0,0.0
422,1608599096000.0,12.0,0.0,0.0,0.0
423,1608599096000.0,11.0,0.0,0.0,0.0
424,1608599096000.0,10.0,0.0,0.0,0.0
425,1608599096000.0,9.0,0.0,0.0,0.0
426,1608599096000.0,8.0,0.0,0.0,0.0
427,1608599096000.0,7.0,0.0,0.0,0.0
428,1608599096000.0,6.0,0.0,0.0,0.0
429,1608599096000.0,5.0,0.0,0.0,0.0
430,1608599096000.0,4.0,0.0,0.0,0.0
431,1608599096000.0,3.0,0.0,0.0,0.0
432,1608599096000.0,2.0,0.0,0.0,0.0
433,1608599096000.0,1.0,0.0,0.0,0.0
434,1608599396000.0,31.0,0.0,0.0,0.0
435,1608599396000.0,30.0,0.0,0.0,0.0
436,1608599396000.0,29.0,0.0,0.0,0.0
437,1608599396000.0,28.0,0.0,0.0,0.0
438,1608599396000.0,27.0,0.0,0.0,0.0
439,1608599396000.0,26.0,0.0,0.0,0.0
440,1608599396000.0,25.0,0.0,0.0,0.0
441,1608599396000.0,24.0,0.0,0.0,0.0
442,1608599396000.0,23.0,0.0,0.0,0.0
443,1608599396000.0,22.0,0.0,0.0,0.0
444,1608599396000.0,21.0,0.0,0.0,0.0
445,1608599396000.0,20.0,0.0,0.0,0.0
446,1608599396000.0,19.0,0.0,0.0,0.0
447,1608599396000.0,18.0,0.0,0.0,0.0
448,1608599396000.0,17.0,0.0,0.0,0.0
449,1608599396000.0,16.0,0.0,0.0,0.0
450,1608599396000.0,15.0,0.0,0.0,0.0
451,1608599396000.0,14.0,0.0,0.0,0.0
452,1608599396000.0,13.0,0.0,0.0,0.0
453,1608599396000.0,12.0,0.0,0.0,0.0
454,1608599396000.0,11.0,0.0,0.0,0.0
455,1608599396000.0,10.0,0.0,0.0,0.0
456,1608599396000.0,9.0,0.0,0.0,0.0
457,1608599396000.0,8.0,0.0,0.0,0.0
458,1608599396000.0,7.0,0.0,0.0,0.0
459,1608599396000.0,6.0,0.0,0.0,0.0
460,1608599396000.0,5.0,0.0,0.0,0.0
461,1608599396000.0,4.0,0.0,0.0,0.0
462,1608599396000.0,3.0,0.0,0.0,0.0
463,1608599396000.0,2.0,0.0,0.0,0.0
464,1608599396000.0,1.0,0.0,0.0,0.0
465,1608599696000.0,31.0,0.0,0.0,0.0
466,1608599696000.0,30.0,0.0,0.0,0.0
467,1608599696000.0,29.0,0.0,0.0,0.0
468,1608599696000.0,28.0,0.0,0.0,0.0
469,1608599696000.0,27.0,0.0,0.0,0.0
470,1608599696000.0,26.0,0.0,0.0,0.0
471,1608599696000.0,25.0,0.0,0.0,0.0
472,1608599696000.0,24.0,0.0,0.0,0.0
473,1608599696000.0,23.0,0.0,0.0,0.0
474,1608599696000.0,22.0,0.0,0.0,0.0
